 ERC20 uniq rec token name,avg val received,total Ether sent,Received Tnx,Time Diff between first and last (Mins),Avg min between received tnx,max value received ,Sent tnx,FLAG,Avg min between sent tnx,Number of Created Contracts,avg val sent,,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr,FLAG
1,0.119699,0.59780523,5,341341.32,52599.21,0.52057,2,0,39172.64,0,0.298903,,0.000691,0.0447812,0,0,0,0
4,0.996428,303.5506481,305,788517.45,2507.14,1.056271,292,0,81.64,0,1.039557,,0.359795081,10037.08634,0,0,0,0
9,0.207776,19.73396,64,423547.67,5723.73,1.063262,5,0,11445.85,0,3.946792,,-6.43631288,2744.990363,0,0,0,0
0,50.5,100.9990158,2,328.32,0.6,61.399728,2,0,163.56,0,50.499508,,0.000984218,0,0,0,0,0
2,0.436195,0,110,226784.83,2061.68,1.290843,0,0,0,1,0,,47.98149296,1.057711072,0,0,0,0
4,0.515148,0.51470719,1,261182.22,0,0.515148,1,0,0,0,0.514707,,0.000441,131.1008362,0,0,0,0
0,0.141367,16.2705214,116,300793.87,2590.61,0.307363,115,0,2.46,0,0.141483,,0.128033307,0,0,0,0,0
0,1.389382,20.78809151,15,348395.22,23212.4,4.137748,13,0,16.09,0,1.599084,,0.052633091,0,0,0,0,0
2,0.252587,0,128,226779.17,1771.71,0.584949,0,0,0,1,0,,32.33114939,0.596403248,0,0,0,0
0,50.5,100.9989738,2,325.73,0,67.324213,2,0,162.87,0,50.499487,,0.001026218,0,0,0,0,0
25,0.4095,1,4,323969.2,80707.17,0.995,2,0,570.27,0,0.5,,0.638,24681.71513,0,0,0,0
0,2.667935,0,3,10269.77,3423.26,3.998559,0,0,0,1,0,,8.00380528,0,0,0,0,0
0,50.5,100.998446,2,69.98,0,84.068909,3,0,23.33,0,33.666149,,0.001554,0,0,0,0,0
0,7.281382,65.52832623,9,50966.1,3976.26,20.802821,8,0,1897.47,0,8.191041,,0.004116,0,0,0,0,0
0,1000.5,2000.998585,2,5.65,0,1900.529431,3,0,1.88,0,666.999528,,0.001414909,0,0,0,0,0
27,7.203399,115.195,16,681582.07,7446.07,20,66,0,8521.89,0,1.745379,,0.0593787,1845518.275,1651170.193,0,14,0
0,101,100.9985356,1,322.58,0,101,3,0,107.53,0,33.666179,,0.001464437,0,0,0,0,0
0,0.22,0.219528364,1,4.83,0,0.22,1,0,0,0,0.219528,,0.000471636,0,0,0,0,0
16,0.555887,96.0214,359,158034.72,426.74,10.5,28,1,172.66,0,3.429336,,103.5420188,3710.894769,3.06E-09,0,1,1
2,0.739379,0,43,291475.3,6778.5,1.001349,0,0,0,1,0,,31.79330035,1.457833166,0,0,0,0
9,3.327806,23.2,7,1072940.78,47589.5,9.42459,3,0,246604.77,0,7.733333,,0.09464043,472.0984568,0,0,0,0
13,1.065986,2722.484111,2554,934271.37,214.5,50,52,0,7431.73,0,52.355464,,0.04368555,3524.780355,0,0,0,0
0,10.172054,10.17154968,1,14.03,0,10.172054,1,0,0,0,10.17155,,0.000504,0,0,0,0,0
0,5,4.999526814,1,117.07,0,5,1,0,0,0,4.999527,,0.000473186,0,0,0,0,0
0,0.785745,3.14096572,4,901559.75,224404.42,2.72,8,0,492.76,0,0.392621,,0.00201428,0,0,0,0,0
0,0.306228,0.30572422,1,21.9,0,0.306228,1,0,0,0,0.305724,,0.000504,0,0,0,0,0
11,182.498725,3001.833603,13,1169229.5,27049.27,972.434,35,0,23359.72,0,85.766674,,-629.3501786,95357.7025,96084.93585,0,8,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,0,0.00680304,0,222608.33,0,0,3,0,74202.78,0,0.002268,,-0.00680304,0,0,0,0,0
1,0.574405,46.5,81,28878.6,8.46,14,3,1,9397.79,0,15.5,,0.026808863,0,0,0,0,1
22,8.876703,172.9039126,24,381620.77,10970.53,67.098686,6,0,19721.33,0,28.817319,,40.13695874,22548.77657,0,0,0,0
0,101,100.998446,1,52.22,0,101,3,0,17.41,0,33.666149,,0.001554,0,0,0,0,0
4,0.009412,0,17,1018988.67,3620.74,0.01,135,0,7092.12,0,0,,0.16,305.0000002,300.0000003,0,4,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
38,15.450363,522.071,31,953557.6,6393,119.1,75,0,10071.66,0,6.960947,,-43.1097515,1028858.677,591900.6923,0,10,0
0,1.200754,17.97603878,15,382690.35,25484.65,14.82,15,0,28.04,0,1.198403,,0.03526417,0,0,0,0,0
2,0.764748,0,28,291414.15,10407.65,1.067727,0,0,0,1,0,,21.41293785,1.28558971,0,0,0,0
0,1,0.99938,1,330.62,0,1,1,0,0,0,0.99938,,0.00062,0,0,0,0,0
1,2.266667,6.79853,3,13493.25,3767.08,3.3,5,1,438.4,0,1.359706,,0.00147,1.337,0,0,0,1
3,1.439775,5.7582389,4,392817.07,288.6,2.9,1,1,0,0,5.758239,,0.000861,100.337,0,0,0,1
6,0.705012,497.9053731,707,991302.28,1369.49,5.001905,498,0,46.34,0,0.99981,,0.538044384,475.01,0,0,0,0
10,0.843243,3.325,102,571557.68,802.12,5,2,1,244870.71,0,1.6625,,82.68582349,1969.153252,2.153251761,0,1,1
1,1.005,0,2,49,24.5,1.01,0,1,0,0,0,,2.01,0,0,0,0,1
1,1.292019,21.6813,16,11859.32,304.05,10.090602,2,1,3497.27,0,10.84065,,-1.008995232,1.337,0,0,0,1
0,101,100.998446,1,59.43,0,101,3,0,19.81,0,33.666149,,0.001554,0,0,0,0,0
0,138.592388,4573.532465,33,140474.65,4248.69,1315.55381,33,0,8.11,0,138.591893,,0.016345176,0,0,0,0,0
0,0.063007,0.06238721,1,332.77,0,0.063007,1,0,0,0,0.062387,,0.00062,0,0,0,0,0
2,0.292148,7.491633864,27,147444.6,1556.67,1.018957,2,1,52707.28,0,3.745817,,0.39636449,2.096680591,0,0,0,1
1,0.25,0.24966302,1,2569.78,0,0.25,2,1,1284.89,0,0.124832,,0.00033698,0,0,0,0,1
1,1,1.999685,2,271.72,28.66,1,2,1,107.2,0,0.999842,,0.000315,0,0,0,0,1
0,38.391994,2226.711473,58,660471.55,11358.08,108.381069,42,0,40.55,0,53.01694,,0.024204603,0,100,0,1,0
1,0.649956,0.39896305,4,196737.82,35329.42,1.1,1,1,0,0,0.398963,,2.200861,0,0,0,0,1
0,50.5,100.998488,2,78.4,0.28,52.541715,3,0,25.94,0,33.666163,,0.001512,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
12,9.802476,176.4184764,18,513490.18,4636.31,33.547009,31,0,13872.15,0,5.690919,,0.026088184,56171.13261,56171.13251,0,1,0
0,1.531667,0,6,13137.85,2189.64,2.93,0,0,0,1,0,,9.19,0,0,0,0,0
0,2.433288,4.84821928,2,972.48,470.28,4.319096,2,0,15.96,0,2.42411,,0.0183571,0,0,0,0,0
3,0.374223,0,74,217597.67,2940.51,0.723467,0,0,0,1,0,,27.69248666,1.95328537,0,0,0,0
0,182.577692,2373.500179,13,418708.72,32176.91,789,12,0,34.08,0,197.791682,,0.00982147,0,0,0,0,0
2,2.224262,40.03138554,18,115249.55,3902.49,12.430143,12,0,3750.4,0,3.335949,,0.005334,602.0626158,0,0,0,0
7,2.310396,4.22691611,2,114183.87,7.43,4.227798,3,0,38056.33,0,1.408972,,0.39387569,106.4058169,0.000000528,0,1,0
0,0.15,0.448071043,3,31121.6,10197.69,0.28,3,0,176.18,0,0.149357,,0.001928957,0,0,0,0,0
1,0.671319,3.01,3,164926.47,96.43,0.999958,1,1,0,0,3.01,,-0.996042,13.37,0,0,0,1
30,55.795762,737.8,53,618965.75,3125.77,2625,29,0,15631.04,0,25.441379,,2219.375387,92280.66203,10109.18879,0,2,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
9,1.249375,17.892728,8,517236.97,5.7,2.99,7,0,73884.48,0,2.556104,,-7.897728,916.9167395,0,0,0,0
0,101,100.9990158,1,316.65,0,101,2,0,158.33,0,50.499508,,0.000984218,0,0,0,0,0
83,10.838602,3043.005685,274,982399.87,1461.84,471,449,0,1295.89,0,6.777296,,-73.22864042,1558011309,4128831.928,0,79,0
0,3.608504,3.608031984,1,1.52,0,3.608504,1,0,0,0,3.608032,,0.000471636,0,0,0,0,0
0,101,100.998488,1,101.98,0,101,3,0,33.99,0,33.666163,,0.001512,0,0,0,0,0
0,4.51909,0,8,303567.2,37945.9,10,0,0,0,1,0,,36.15272386,0,0,0,0,0
2,0.994212,420.0276753,423,906247.85,2085.1,1.077652,408,0,59.44,0,1.02948,,0.524149743,100,0,0,0,0
5,30.759633,64992.52799,2113,1891169.67,876.72,499.989,1999,0,19.34,0,32.51252,,2.576351628,118.1371191,0,0,0,0
65,88.688726,16584.5117,187,810255.43,1772.61,1175,282,0,1697.79,0,58.810325,,0.28004122,213503677.5,186169900.9,0,79,0
1,0.460465,8.746595604,19,104380.98,2262.36,2.069517,3,1,20465.38,0,2.915532,,0.002247,0,0,0,0,1
3,25.386863,456.9287991,18,180129.68,8898.72,228.742235,37,0,539.26,0,12.349427,,0.034735873,4967.756491,4967.742393,0,5,0
1,0.36467,6.92663154,19,174.02,5.18,1.04,2,1,37.77,0,3.463316,,0.0021,13.37,0,0,0,1
0,50.5,100.9989738,2,325.83,0.82,93.831483,2,0,162.1,0,50.499487,,0.001026218,0,0,0,0,0
1,1.9,0,2,1019.72,509.86,3,0,1,0,0,0,,3.8,99,0,0,0,1
9,6.140223,914.889732,149,666660.12,397.62,129.185216,3,0,202471.56,0,304.963244,,0.0035075,938.995915,0,0,0,0
11,4.564684,0,3,24510.45,8170.15,8.431381,0,0,0,0,0,,13.69405301,1074.478366,0,0,0,0
0,101,100.9979,1,52.53,0,101,4,0,13.13,0,25.249475,,0.0021,0,0,0,0,0
0,50.5,100.9990158,2,325.65,0.3,57.643344,2,0,162.53,0,50.499508,,0.000984218,0,0,0,0,0
3,1.092387,693.247895,635,1286686.93,1993.06,7.69,596,0,35.4,0,1.163168,,0.417599616,367.0753538,0,0,0,0
0,101,100.9990158,1,319.18,0,101,2,0,159.59,0,50.499508,,0.000984218,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
1,0.487614,13.64641888,28,5770.12,136.68,2,6,1,323.86,0,2.274403,,0.006775,17109,0,0,0,1
0,101,100.99895,1,53.03,0,101,2,0,26.52,0,50.499475,,0.00105,0,0,0,0,0
0,101,100.9979,1,71.38,0,101,4,0,17.85,0,25.249475,,0.0021,0,0,0,0,0
1,390.459478,98786.15555,253,848366.37,2122.87,2705.202094,211,0,1475.26,0,468.180832,,0.092359408,107850.817,107850.817,0,1,0
0,50.5,100.9989738,2,325.83,0.82,94.146538,2,0,162.1,0,50.499487,,0.001026218,0,0,0,0,0
0,101,100.998446,1,65.03,0,101,3,0,21.68,0,33.666149,,0.001554,0,0,0,0,0
1,0.178512,7.66130638,43,549059.35,2272.79,1.271342,29,0,15563.08,0,0.264183,,0.01472501,0.014182946,0.014182946,0,1,0
0,101,100.998446,1,67.82,0,101,3,0,22.61,0,33.666149,,0.001554,0,0,0,0,0
2,3.053333,0,6,226777.48,37796.25,12,0,0,0,1,0,,18.32,0.909108039,0,0,0,0
1,0.261083,0.25923537,1,272906.85,0,0.261083,3,0,90968.95,0,0.086412,,0.001848,0.019666444,0,0,0,0
1,0,0,6,158351.35,26391.89,0,0,1,0,1,0,,0,0,0,0,0,1
29,10.874718,304.4577281,28,11757.77,171.79,139,49,1,141.79,0,6.213423,,0.03437049,55635.41061,55628.02582,0,2,1
4,1.441293,49.00309432,34,245518.5,1264.63,10,1,1,0,0,49.003094,,0.000861,2.674,0,0,0,1
4,0.903367,0,10,5294.42,529.44,3.8,0,1,0,0,0,,9.03366687,112.37,0,0,0,1
1,0,0,6,156546.98,26091.16,0,0,1,0,1,0,,0,0,0,0,0,1
1,0.12123,11.98404036,99,943875.77,9139.68,1.643531,98,0,398.44,0,0.122286,,0.017770824,100,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,0.002969,0,1,0,0,0.002969,0,1,0,0,0,,0.002969,13.37,0,0,0,1
1,1.799414,34.17899917,19,796614.9,6300.65,5.36611,16,0,42306.41,0,2.136187,,0.009867734,182.153176,0,0,0,0
4,1.10693,0,23,8112.18,352.7,4.49,0,1,0,0,0,,25.4593893,100.337,0,0,0,1
2,0.97675,0,49,226787.22,4628.31,3.849112,0,0,0,1,0,,47.86077335,2.616210053,0,0,0,0
0,1.707317,375.535352,220,712311.78,3226.94,30.01,177,0,13.47,0,2.121669,,0.074340004,0,0,0,0,0
0,101,100.9990158,1,324.43,0,101,2,0,162.22,0,50.499508,,0.000984218,0,0,0,0,0
0,50.5,100.9989738,2,327.37,0,66.372672,2,0,163.68,0,50.499487,,0.001026218,0,0,0,0,0
0,20.009559,20.00851204,1,47.23,0,20.009559,1,0,0,0,20.008512,,0.001046957,0,0,0,0,0
0,0.576355,22.46312683,39,100416.07,2299.96,1.090548,35,0,306.22,0,0.641804,,0.014721,0,0,0,0,0
3,0.104542,16.68429778,160,1020036.7,6234.35,0.202384,128,0,176.1,0,0.130346,,0.042386191,56.20992668,0,0,0,0
0,3.224342,19.34331103,6,30810.22,5130.87,13.28167,6,0,4.17,0,3.223885,,0.002738968,0,0,0,0,0
3,0.874586,3.49490168,4,53156.05,543.58,1,4,1,12745.43,0,0.873725,,0.003444,113.37,0,0,0,1
0,3.745,7.487354,2,12135.37,1885.01,6.7,6,0,1394.22,0,1.247892,,0.002646,0,0,0,0,0
1,0,0,1,200.72,0,0,0,1,0,1,0,,0,0,0,0,0,1
6,5.123842,148.5909801,29,269522.73,504.46,20,1,1,0,0,148.59098,,0.000441,4587.16639,0,0,0,1
0,1,0,1,1766.52,0,1,0,0,0,1,0,,1.0000001,0,0,0,0,0
1,0.575061,2.29852136,4,19945.13,427.48,1,2,1,9117.62,0,1.149261,,0.001722,13.37,0,0,0,1
18,2.429234,89.82086,36,462139.32,10336.98,7.8591,80,0,1125.1,0,1.122761,,-2.36842168,559613.1354,559596.0286,0,14,0
5,0.186779,0,125,1081904.15,8655.23,0.402418,0,0,0,1,0,,23.34742062,6.948537799,0,0,0,0
9,0.008944,0,18,1019253.2,3437.19,0.01,139,0,6887.65,0,0,,0.161,3105.501001,3100.000001,0,4,0
1,2.32558,13.95337417,6,18663.42,41.15,5,1,1,0,0,13.953374,,0.000105,0,0,0,0,1
0,5.06824,35.46518237,7,83826.17,11967.99,8,7,0,7.17,0,5.066455,,0.01249702,0,0,0,0,0
4,4.651466,1400.077262,301,157360.63,377.69,11.131,10,0,4367.66,0,140.007726,,0.01414601,618.636547,0,0,0,0
1,0,0,5,197859.13,39571.83,0,0,1,0,1,0,,0,0,0,0,0,1
0,0.6,0.59837566,1,58520.67,0,0.6,2,0,29260.33,0,0.299188,,0.00162434,0,0,0,0,0
2,0.614212,0,153,319337.02,2087.17,1.536004,0,0,0,1,0,,93.97444153,1.82458239,0,0,0,0
0,5.48754,27.43008801,5,131180.5,26227.35,12.62,5,0,8.75,0,5.486018,,0.007611987,0,0,0,0,0
0,0.25,0.2478,1,47.32,0,0.25,1,0,0,0,0.2478,,0.0022,0,0,0,0,0
0,101,100.9984278,1,330.65,0,101,3,0,110.22,0,33.666143,,0.001572218,0,0,0,0,0
8,0.693808,4.75085408,7,212174.15,4126.96,1.8,3,0,61095.15,0,1.583618,,0.105799476,519.840852,0,0,0,0
1,1.464773,14.64515134,10,10364.88,436.48,6.994,3,1,2000.04,0,4.881717,,0.002583,0,0,0,0,1
34,2.154091,38.93706538,15,910228.38,13269.39,5.247801,51,0,13944.85,0,0.763472,,-6.625704901,80766.38149,75595.2696,0,12,0
0,101,100.9979647,1,64.9,0,101,3,0,21.63,0,33.665988,,0.002035312,0,0,0,0,0
21,4.456714,42.842,7,940159.23,19218.63,5.195,25,0,32225.15,0,1.71368,,-11.645,5314.979483,4229,0,2,0
1,0.378499,4.15,11,35589.8,2683.08,0.99832,4,1,1518.99,0,1.0375,,0.01349137,1.337,0,0,0,1
4,14.898286,184.79,7,157884.85,9038.91,50,43,0,2200.29,0,4.297442,,-80.502,153046.99,154500,0,3,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,0.594056,0,7,248463.62,35494.8,1.002685,0,0,0,1,0,,4.158391055,0,0,0,0,0
0,362.763995,27569.99749,76,220831.03,2894,2000,74,0,11.98,0,372.567534,,0.066171,0,0,0,0,0
13,0.938257,0.917534604,9,980019.12,26119.49,1.99958,6,0,124157.28,0,0.152922,,7.5267775,1261.395245,0,0,3,0
35,1.602941,29.085,18,536452.07,7404.16,6.9964,59,0,6833.51,0,0.492966,,-0.23207024,55334.07699,50095.9233,0,14,0
0,50.5,100.998446,2,73.22,0.33,83.909339,3,0,24.18,0,33.666149,,0.001554,0,0,0,0,0
0,50.5,100.9989738,2,324.53,0.03,52.039698,2,0,162.23,0,50.499487,,0.001026218,0,0,0,0,0
0,3.363652,10.08674753,3,5829.02,1911.71,8.998039,3,0,31.29,0,3.362249,,0.00420895,0,0,0,0,0
0,0.979038,21.52026828,22,129126.73,5868.52,1.015688,22,0,0.88,0,0.978194,,0.018574,0,0,0,0,0
0,1000.5,2000.998585,2,4.55,0.38,1492.495456,3,0,1.27,0,666.999528,,0.001414909,0,0,0,0,0
55,21.900117,1524.157974,64,808639.53,2907.45,104,112,0,5558.6,0,13.608553,,-122.5504883,30374556.6,30315227.88,0,22,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,0.175,0.349517,2,28190.53,7598.36,0.3,1,1,0,0,0.349517,,0.000483,0,0,0,0,1
0,1.393973,0,277,64500.23,232.85,62,0,0,0,1,0,,386.1305073,0,0,0,0,0
19,11.361111,102.2337028,9,642194.28,60.38,23.229648,18,0,35647.27,0,5.67965,,0.01629724,4079.521178,7.701891438,0,2,0
1,0.913521,44.76212345,49,1856.6,30.98,5,1,1,0,0,44.762123,,0.00042,0,0,0,0,1
0,0.258024,0.2576036,1,13.88,0,0.258024,1,0,0,0,0.257604,,0.00042,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,0,0,7,172715.68,24673.67,0,0,1,0,1,0,,0,0,0,0,0,1
8,70,69.96,1,242374.2,0,70,3,0,80791.4,0,23.32,,0.04,594904.1808,594000,0,1,0
16,0.156611,0.87452786,3,625267.9,54071.5,0.231853,11,0,42095.76,0,0.079503,,-0.404696,5116.205619,7054.486,0,4,0
1,0.003261,0,23,319835.12,13900.63,0.005,22,0,5.48,0,0,,0.075,1.25E-10,0,0,17,0
1,2.637464,0.234521,2,747016.12,373502.99,5.034407,1,0,0,0,0.234521,,5.040407,4.76E-08,0,0,0,0
0,0.369962,1.47790471,4,966293.25,241132.3,1.22,7,0,252.01,0,0.211129,,0.00194523,0,0,0,0,0
0,50.5,100.9990158,2,326.03,0.63,71.125868,2,0,162.38,0,50.499508,,0.000984218,0,0,0,0,0
5,73.8723,7239.407486,98,930590.25,4691.58,385.502246,91,0,5173.8,0,79.553928,,0.077963,761672,761672,0,1,0
0,0.23674,2.11187807,9,361103.55,40069.08,1.29,8,0,60.23,0,0.263985,,0.018777798,0,0,0,0,0
7,0.97967,14.684609,15,529835.78,6973.26,3.5,16,0,26577.3,0,0.917788,,0.0104419,73.94658396,0.4,0,1,0
0,15,0,2,88330.12,44165.06,30,0,0,0,1,0,,30,0,0,0,0,0
0,1000.5,2000.998585,2,11.77,0,1390.944094,3,0,3.92,0,666.999528,,0.001414909,0,0,0,0,0
1,7.871693,267.631713,34,1029861.23,29395.18,22.8668,14,0,2173.23,0,19.116551,,0.005842391,0.150652595,0.150652595,0,1,0
1,0.007429,0,1,5951.32,0,0.007429,8,0,743.91,0,0,,0.00742902,93.12864378,93,0,1,0
10,6.755565,111.2229715,9,674198.88,20051.27,20.095,23,0,21466.84,0,4.835781,,-50.42288815,440.5877629,0.000000015,0,1,0
1,0.1,0.09,1,278217.7,0,0.1,12,0,23184.81,0,0.0075,,0.01,0,0,0,2,0
5,0.327493,294.9102479,901,474365.92,243.95,1.510087,257,0,990.52,0,1.147511,,0.160654581,110.0614328,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
9,0.287119,370.335402,1292,1299432.23,998.74,2.334296,379,0,23.9,0,0.977138,,0.622035843,536.0263427,0,0,0,0
1,0.71059,46.1293779,65,729037.15,10909.43,6.326516,49,0,406.61,0,0.941416,,0.058978049,2.047809554,0,0,0,0
0,4.995,4.99457998,1,9254.08,0,4.995,1,0,0,0,4.99458,,0.00042002,0,0,0,0,0
1,1.188789,13.05,11,34852,79.34,8.8,20,1,1698.96,0,0.6525,,0.026682869,0,0,0,0,1
0,95.226721,952.2648429,10,1483.4,138.96,827.7191,5,0,18.77,0,190.452969,,0.002370218,0,0,0,0,0
0,3.063672,12.22961855,4,12751.52,3172.95,7.452306,4,0,14.93,0,3.057405,,0.0250713,0,0,0,0,0
0,53.395049,0,17,88324.98,5195.59,129.73,0,0,0,1,0,,907.7158249,0,0,0,0,0
18,1.63125,5.78,3,176626.48,1461.06,2.248768,41,0,4201.06,0,0.140976,,-0.88624919,27750.44027,663.0814266,0,4,0
27,6.289556,527.2997019,84,1032644.65,4409.66,25.865828,69,0,9597.58,0,7.642025,,1.023038532,13483.94234,11536.90997,0,10,0
1,0.1,0.099517,1,697.63,0,0.1,1,1,0,0,0.099517,,0.000483,13.37,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,15,0,0,0,1
0,33.666667,100.9990158,3,322.47,0.48,56.99895,2,0,160.51,0,50.499508,,0.000984218,0,0,0,0,0
0,0.659874,1.977893303,3,132712.65,44235.77,0.99,3,0,1.78,0,0.659298,,0.001728697,0,0,0,0,0
1,0.05,0,1,37.33,0,0.05,0,1,0,1,0,,0.05,0,0,0,0,1
1,0.6,1.19895,2,28570.75,11.06,0.7,1,1,0,0,1.19895,,0.00105,13.37,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
8,13.12182,189.6880584,14,257132.6,2071.7,93.23944,27,0,8449.21,0,7.025484,,-5.982584246,12740.03357,15179.857,0,4,0
1,2.339529,18.71541475,8,100737.45,141.86,10.995,3,1,33200.86,0,6.238472,,0.000819,0,0,0,0,1
0,50.5,100.9984539,2,72.13,0.25,98.249421,3,0,23.88,0,33.666151,,0.001546075,0,0,0,0,0
1,0.63973,1.27463,2,30366.68,2.62,0.75,6,1,5060.24,0,0.212438,,0.00483,0,0,0,0,1
1,0.432333,1.296139,3,36288.35,4550.37,1.067,1,1,0,0,1.296139,,0.000861,0,0,0,0,1
1,4.578779,0,14,147993.73,10570.98,19.999454,0,0,0,1,0,,64.10290789,1.440921583,0,0,0,0
0,50.5,100.9989738,2,325.12,0.82,82.128391,2,0,161.74,0,50.499487,,0.001026218,0,0,0,0,0
11,5.112816,61.3,12,559320.92,43704.76,14.91536,12,0,2905.31,0,5.108333,,0.05379662,20986.52341,0,0,0,0
2,1.588658,0,22,198926.8,9042.13,5.999495,0,0,0,1,0,,34.95046961,1.359704311,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
2,0.194394,0,99,198921.02,2009.3,0.384892,0,0,0,1,0,,19.24500665,1.146492002,0,0,0,0
0,0.551913,100.9989738,183,328.9,0.01,2.564462,2,0,163.38,0,50.499487,,0.001026218,0,0,0,0,0
3,1.099582,0,92,228993.17,2489.06,5.270916,0,0,0,1,0,,101.1615778,3.590003359,0,0,0,0
7,0.088887,6.397388553,72,943282.57,6594.06,0.5,6,0,78085.1,0,1.066231,,0.002442,604.8774744,0,0,0,0
1,0.5,0.499139,1,91337.77,0,0.5,1,1,0,0,0.499139,,0.000861,0,0,0,0,1
0,101,100.998446,1,69.38,0,101,3,0,23.13,0,33.666149,,0.001554,0,0,0,0,0
51,17.20108,894.34992,52,8120.47,63.77,515.221411,119,1,40.37,0,7.515546,,0.106229676,1064397.019,1066888.802,0,5,1
2,0.449732,0,154,319340.05,2073.64,1.000069,0,0,0,1,0,,69.25874125,1.670521252,0,0,0,0
21,1.995972,175.6820632,88,194883,1832.94,86.862386,8,1,4198.06,0,21.960258,,-0.036549672,110824.2583,0,0,0,1
1,0.941377,4.705162983,5,17317.85,2867.81,3.562142,2,1,1489.41,0,2.352581,,0.001722,0,0,0,0,1
0,101,100.998446,1,59.92,0,101,3,0,19.97,0,33.666149,,0.001554,0,0,0,0,0
33,8.021378,152.936,19,161910.9,614.87,39.995,54,0,2782.01,0,2.832148,,-0.52980937,6173173.592,982.5663189,0,17,0
3,1,0.999559,1,108614.17,0,1,1,0,0,0,0.999559,,0.000441,0.075326558,0,0,0,0
2,0.189562,0,100,198942.55,1989.43,0.36987,0,0,0,1,0,,18.95622454,1.116926464,0,0,0,0
0,1.004819,10.04055439,10,129540.15,12921.57,1.014875,10,0,32.45,0,1.004055,,0.007636018,0,0,0,0,0
1,0.255059,0.509257,2,13302.7,117.49,0.501,1,1,0,0,0.509257,,0.000861,0,0,0,0,1
0,0.019901,0.019397014,1,5736.35,0,0.019901,1,0,0,0,0.019397,,0.000504,0,0,0,0,0
1,3.332667,9.996677,3,3075.3,6.29,5,3,0,1018.81,0,3.332226,,0.001323,0.99993431,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,10.397695,31.16317907,3,596107.57,121771.36,20.173085,11,0,20981.23,0,2.833016,,0.029906,8898.2,8898.2,0,3,0
17,0.299164,8.886444352,29,980940.5,12357.92,1.646574,61,0,10205.92,0,0.145679,,-0.210687528,2264.639889,1079.383368,0,6,0
0,0.357637,0,40,225889.9,5647.25,1.000399,0,0,0,1,0,,14.30546713,0,0,0,0,0
2,2.964019,0,5,226782.18,45356.44,8.521318,0,0,0,1,0,,14.82009691,0.23542833,0,0,0,0
0,1,0.999070663,1,4.33,0,1,1,0,0,0,0.999071,,0.000929337,0,0,0,0,0
7,2.202898,15.41239677,7,719316.67,44867.83,9.999531,15,0,27016.12,0,1.027493,,0.007889719,47648.50562,2929.488419,0,2,0
3,5.522174,16.56431831,3,431669.3,72976.79,12.49142,5,0,42547.79,0,3.312864,,0.002205,125.5999683,0,0,0,0
8,0.665876,34.20727659,54,1631852.28,21711.25,1.071874,12,0,38287.05,0,2.850606,,1.750034339,100500315.4,0,0,0,0
1,0.28887,230.7615805,800,815853.42,1015.49,3.364086,796,0,4.35,0,0.289901,,0.33432001,138.9037719,0,0,0,0
0,4.743747,716.28821,151,20152.48,122.02,13.807301,31,0,55.7,0,23.106071,,0.01753388,0,0,0,0,0
2,6.404237,307.3920092,48,801929.58,13955.93,56.671765,16,0,8252.81,0,19.212001,,0.011364502,601.0665275,1.06652749,0,1,0
0,0.255531,2.02260751,8,382673.58,47805,0.399095,8,0,29.19,0,0.252826,,0.02164219,0,0,0,0,0
6,0.205877,11.73688128,59,142649.22,2391.94,0.258761,12,0,127.07,0,0.978073,,0.409890092,108.4888908,0,0,0,0
0,101,100.996472,1,103.88,0,101,7,0,14.84,0,14.428067,,0.003528,0,0,0,0,0
0,1000.5,2000.998585,2,5.48,0.97,1632.056168,3,0,1.18,0,666.999528,,0.001414909,0,0,0,0,0
1,0,0,8,28051.82,3506.48,0,0,1,0,1,0,,0,0,0,0,0,1
0,0.090319,1.25328657,14,103116.38,7259.99,0.102009,14,0,105.47,0,0.08952,,0.01117319,0,0,0,0,0
1,0.857926,5.145835175,6,22316.15,939.88,2.410442,2,1,8338.44,0,2.572918,,0.001722,1.337,0,0,0,1
